source_id,l,b,ra,dec,parallax,x_kpc,y_kpc,z_kpc,radial_velocity,radius_val,j_ks_mag,ks_mag_abs
5252532870310504576,286.47145905470774,-5.349016243234787,154.18181600089443,-63.16414491689374,0.20186750176544888,0.44,-4.73,1.4,,,0.2,0.26
5254410904916842496,286.6946129585999,-1.542609513439362,158.81327079042623,-60.049109948732536,0.2702682727084043,0.1,-3.54,1.06,,3.4018524,0.14,0.02
5336074377939795584,293.2186266617408,1.3247272291866357,173.1137118553317,-60.0490668275358,0.3503257824781296,-0.06,-2.62,1.13,,,0.2,0.08
5305201916812002048,273.4222985749294,-6.094041637662687,134.35648466118684,-54.94122677129331,0.22961979911609567,0.46,-4.32,0.26,,3.8261275,0.17,0.18
5883751290216403584,323.4774473926037,0.5672122031484297,231.70468188629266,-55.978152880059305,1.0175872382924545,-0.01,-0.58,0.79,,3.214071,0.13,0.21
4638535649998222976,297.51025946179703,-42.88117210830647,27.090949237511207,-73.64264675832163,0.18458725242429047,3.27,-3.52,2.5,,,0.18,0.15
6056474224662155648,303.08598539997354,2.8224985852658904,193.16769367912764,-60.04888261620198,0.49424477796156485,-0.08,-1.69,1.1,,3.1207063,0.1,0.12
5782443564445882752,314.82754106674054,-15.081318545320107,237.8266893640639,-73.64237680700003,0.3918986165038887,0.47,-1.75,1.8,,3.5986764,0.15,0.02
5254835831793542784,285.5495159739953,-2.2309401751626825,156.13809333252388,-60.04877363908152,0.4606553605076843,0.08,-2.09,0.58,,3.2380736,0.15,0.16
5864323435152190720,308.69619940990447,-2.132415753280917,206.291627793187,-64.40117926110939,0.5923176095956004,0.05,-1.32,1.06,,3.333925,0.12,0.06
5848948590440185344,314.87856346163545,-5.823567304833727,223.08238705910404,-65.85099312865177,0.5877314269760645,0.12,-1.2,1.2,,3.4553509,0.12,0.09
5338336627452070016,288.7789345646173,-0.43958749672144964,163.53699996107318,-60.04830717055043,0.5491456473457882,0.01,-1.72,0.59,,3.3359768,0.13,0.29
5307263982156507648,277.2060915630621,-3.5996841968570807,142.12157046903334,-55.97780165420872,0.9818453064969738,0.06,-1.01,0.13,,3.5510552,0.13,0.1
5845317934318944000,306.8905619488618,-5.153027950579715,203.30057112761688,-67.70320858896866,0.6913016719383415,0.1,-1.15,0.87,,3.3286774,0.14,0.1
5353187795392819456,286.1981391103351,3.9840873216672854,162.8574292152782,-54.940754198499455,0.2894354739594425,-0.23,-3.31,0.96,,3.3117058,0.17,0.06
5891066379764554496,313.95301575051536,1.927625904666213,214.6773738857796,-59.06394910444544,0.41924294453662964,-0.06,-1.72,1.66,,3.236573,0.12,0.25
5350458674409908224,287.7592541005409,0.15353652404956708,162.25463469467326,-59.063704566124414,0.3615942596590738,-0.01,-2.63,0.84,,3.317155,0.13,0.0
5254281162541135872,287.2963456135807,-1.2039187759998353,160.19603147946302,-60.04821275579182,0.2693696729576136,0.07,-3.54,1.1,,3.3952942,0.15,0.19
5852360748641578880,309.78262698557666,-2.3835464781167923,208.87063790565642,-64.40008252389445,0.5094820662717081,0.06,-1.51,1.26,,3.5475688,0.19,0.22
5332540414463823488,296.3423377427806,-2.318611569261818,177.47057198597994,-64.39994916207742,0.36793627841824467,0.1,-2.43,1.21,,3.2703738,0.15,0.05
5333425177705959680,295.10103474359755,-2.650504616843053,174.49919180246712,-64.39987790870732,0.7279133431335316,0.06,-1.24,0.58,,3.1976354,0.1,0.3
5867510820613682944,310.99714347385355,1.7980969447621542,209.17160204468365,-60.04796357988946,0.45717662835091777,-0.05,-1.65,1.43,,3.31577,0.1,0.1
5337392696717781248,292.1536927642242,-0.07223473238053717,170.1485414223989,-61.028581379226516,0.5055041294045434,0.0,-1.83,0.75,,,0.13,0.13
5337955642332162176,290.0924930311046,-0.9087721309508691,165.55530168141533,-61.028216902369664,0.43030833062659424,0.03,-2.18,0.8,,3.4676654,0.12,0.13
5334707959866895360,296.66304299607464,0.16531028566044081,179.38794979160534,-62.048788918561165,0.329147480840351,-0.01,-2.72,1.36,,2.889004,0.15,0.18
5852923870390385664,311.9272721011926,-3.0176853647918027,214.0426093786286,-64.39941437385957,0.4908399145765328,0.08,-1.51,1.36,,3.3481336,0.19,0.12
6056317376787420160,301.507420436938,1.8112814170220763,189.9191089019969,-61.02793360320333,0.3870848325641818,-0.07,-2.2,1.35,,3.738823,0.15,0.2
5827734475632824704,322.48363907901376,-11.443788666704817,246.15017691504406,-65.84872464846923,0.8033918158005239,0.15,-0.74,0.99,,3.0685253,0.14,0.23
5207364760812678016,294.0462028434608,-28.346001654187205,92.00419881727937,-82.04355997876027,5.635751378580045,0.08,-0.14,0.07,,3.7690425,0.18,0.17
5241137458755991680,290.4864280183465,-4.4485730284536205,163.04148054264311,-64.3989370390564,0.34017051694124467,0.21,-2.75,1.03,,3.3016593,0.12,0.04
6053429921838852096,300.09027924427613,-1.6722735355083806,186.2742570467968,-64.3985928719879,1.9985249685452342,0.01,-0.43,0.25,,3.3997617,0.13,0.18
5864811072873862144,310.1563118116788,-0.052760094497155956,208.42205813858308,-62.04819861542743,0.5905218875354634,0.0,-1.29,1.09,,,0.13,0.28
6053432460100900736,299.97351479667145,-1.6842321220182819,186.00274011703962,-64.39832426050151,0.6050632621099598,0.04,-1.43,0.83,,3.4755917,0.17,0.11
5254295421837700992,287.28858107199255,-2.329755533370561,159.06534820228646,-61.027179916612006,0.18436190306562,0.21,-5.17,1.61,,,0.16,0.06
5860761571600843648,299.31976559714985,-3.223011568666319,184.01652489941873,-65.8463800884589,0.2054502948875747,0.24,-4.24,2.38,,3.358734,0.2,0.2
5306070599732819200,279.47797187900727,-2.9651860359234328,145.94086803060148,-57.029624783903294,0.3053166731194499,0.17,-3.23,0.54,,3.5763946,0.2,0.0
5256928442914846080,282.0434364194697,-6.038082507121043,145.80671825342745,-61.026799360662125,0.8110791727322,0.13,-1.2,0.26,,,0.1,0.07
5822046427103178880,319.24325316960307,-10.941665383702556,239.46147307782576,-67.696714948059,1.692534316773317,0.07,-0.38,0.45,,,0.2,0.28
5858509840511653248,303.8293517259601,-2.9884843956658753,195.05004071423176,-65.84496505055462,0.9988372617532142,0.04,-0.83,0.56,,,0.18,0.24
5874741724517673984,316.6496657509504,-2.4535211122892404,223.2193713559155,-62.046632342907536,0.36177148852976143,0.08,-1.9,2.01,,4.1668887,0.16,0.04
6057700459341471360,297.141125141603,0.2650099741204498,180.4298195899267,-62.04644849192423,0.32907280074813416,-0.01,-2.7,1.39,,,0.15,0.18
5305164052379386880,273.9082497284056,-5.527896855646121,135.6524914768211,-54.937781523830296,0.1904087538126071,0.5,-5.22,0.36,,3.6174533,0.2,0.2
5875957268989474304,321.19415031041524,-2.7988250109763775,231.67684720191488,-60.045087535371074,0.4260046237664611,0.07,-1.47,1.83,,2.9805872,0.14,0.19
5317030462898130560,272.2918278372493,-7.471324410821278,131.2631843398724,-54.937261054208484,0.19887515095915928,0.65,-4.98,0.2,,,0.18,0.23
5799573062263288704,312.82010914953537,-9.485770972436146,222.605696211005,-70.03913395330218,0.6676235405957943,0.18,-1.08,1.02,,,0.1,0.27
5858898689693367680,306.047721323659,-1.698535689114943,200.0817283017896,-64.39537503713905,0.35465125942036874,0.07,-2.28,1.66,,3.2131848,0.11,0.16
5257965071901297792,284.2922809525038,-3.055709576611289,153.12860631575148,-60.044566465619845,0.7137096095077606,0.07,-1.36,0.35,,3.2716355,0.19,0.0
5929474794840975872,332.7456422145792,-6.448367785206899,252.17322032197163,-54.93693173714167,0.35790263204217093,0.14,-1.27,2.48,,3.0547595,0.12,0.28
5336082624277034112,293.00947335593486,1.2629368494090922,172.67711779525376,-60.04437859632266,0.28147572444250846,-0.07,-3.27,1.39,,3.369182,0.16,0.26
5913550808414462208,328.733197458618,-13.0023860766502,257.6375310669085,-62.04463039480538,0.8163943785868921,0.14,-0.62,1.05,-30.95177063498344,3.5112433,0.18,0.27
5334685252428924928,296.53644637060404,0.14253505708048053,179.11369243304117,-62.04454930174301,0.4151527517047858,-0.01,-2.15,1.08,,2.9986463,0.12,0.25
5849329463803483648,313.0644112594155,-4.983346011405893,218.21331826174554,-65.83989544713579,0.6415167286439627,0.1,-1.13,1.06,,,0.12,0.04
5867950831434688896,312.43392448973003,2.424309632795637,211.57042672111848,-59.05972938609675,0.6425801572153156,-0.05,-1.15,1.05,,3.4053304,0.14,0.2
6058004543041323776,299.37817133528335,1.6447670938891525,185.51133521282597,-61.024010816080384,0.3115294722460283,-0.08,-2.8,1.57,,3.2974012,0.13,0.21
5917655835103152640,334.0935027734166,-8.148203278583978,255.93805246666722,-54.936230224020676,0.19586615027113252,0.32,-2.21,4.59,,,0.14,0.1
5239970778163251712,292.9090393486236,-4.936924157973326,167.79552724523265,-65.83851455217982,0.3337668327853527,0.24,-2.75,1.17,,3.75274,0.19,0.06
5253418630019958784,284.897285024106,-3.8285082245883726,153.24376601351568,-61.02370612369257,0.2549856603047827,0.25,-3.78,1.01,,,0.13,0.17
5338592573159080704,289.0504639302238,0.7813990327846552,165.04740677972424,-59.058910566955944,0.23734234028733894,-0.05,-3.98,1.38,,3.6425588,0.19,0.08
6348295915023858432,310.69908376129536,-31.494923270121202,317.5296281107957,-81.94533008292612,1.2074577082917644,0.33,-0.54,0.54,,,0.13,0.26
5333035469582662528,296.6813525710682,-0.9639056816662531,178.90915273726105,-63.15646233077949,0.2845175963855533,0.05,-3.14,1.58,,3.403502,0.11,0.03
5854126877912169216,312.8740349171531,-2.032266041239658,215.32387852268891,-63.15630436637717,0.3098786022104912,0.08,-2.36,2.2,,3.8269684,0.15,0.24
6405076177246407424,326.1887411372935,-46.77796938547527,336.07339937951133,-63.15628595825509,3.1993626617922133,0.13,-0.12,0.26,,,0.12,0.07
5857184138688490240,304.35588031507524,-4.855555483446732,196.5986810471826,-67.68594320450808,0.22781470855400923,0.31,-3.61,2.48,,3.3000886,0.19,0.15
5305039360887232384,273.9879961378988,-7.02728423445698,133.73170142037654,-55.97141438985273,0.3007394198152276,0.41,-3.29,0.23,,,0.13,0.1
5885221646500129920,325.8341777431169,0.16619723434400385,235.49920014941335,-54.93534510465706,1.5344032780794667,0.0,-0.37,0.54,,,0.18,0.21
5912843547561052928,333.42457060526607,-14.74359327400726,265.49110585394834,-59.05843237092382,0.9710090681055649,0.12,-0.45,0.92,,3.5949104,0.19,0.01
5241062730651833600,290.67495275869027,-1.7606135504956062,165.94698275625925,-62.04303891474428,0.2978235116892939,0.1,-3.14,1.19,,3.1246238,0.11,0.1
6054886637278929920,299.28584981375644,0.6079464665115066,185.06386536630905,-62.04285330287044,0.4116897726015746,-0.02,-2.12,1.19,,3.3797588,0.15,0.29
5253923924337978240,287.17614265368223,-2.3885888605352448,158.80375212630312,-61.022379170428664,0.2673122431573072,0.15,-3.57,1.1,,,0.17,0.28
5307711242866547328,279.3149394039718,-1.7181310131504255,147.1702495459834,-55.9706719639796,0.4577047729495858,0.06,-2.16,0.35,,3.3994102,0.18,0.07
5274296843959875584,280.34687718554267,-18.88778970791269,119.73637420994164,-67.6830829992568,3.725638697071543,0.09,-0.25,0.05,,3.3510103,0.12,0.3
5338777870871352448,288.8439973064175,0.6878178695544886,164.60656634026432,-59.05755232811136,0.5103968630235328,-0.02,-1.85,0.63,,2.8643928,0.11,0.28
5255150292109544832,286.13847847421255,-1.860910407358862,157.5304329586227,-60.04184376419283,0.26525003880095066,0.12,-3.62,1.05,,3.4834805,0.11,0.16
5798859234384822656,313.91740453728244,-10.055401058501918,226.1856550600377,-70.0304343123008,0.5260505546316808,0.24,-1.35,1.32,,2.9898484,0.14,0.28
5827234159171960064,321.19012297220456,-5.240283779963254,234.57884806688168,-62.04239839085427,0.597209672363719,0.1,-1.05,1.3,,3.1334348,0.13,0.11
6054004206145322624,298.0435363746663,-1.950648661179104,181.4960007719248,-64.39012743334187,0.6560925809431448,0.05,-1.34,0.72,,3.062861,0.13,0.21
5867856239068691072,312.84298325906593,2.3021206103965346,212.40008856809072,-59.05731830706079,0.5145587349850259,-0.06,-1.42,1.32,,3.073883,0.13,0.19
5338290825934949632,288.60511010303355,-0.5169633699387709,163.1561900380651,-60.04164049885606,0.27197587928192585,0.03,-3.48,1.17,,3.8537226,0.16,0.12
5334829082289023360,295.40859394724805,-0.12107795228833085,176.64292294776894,-62.04161765766801,0.3007102117595041,0.01,-3.0,1.43,,3.2729542,0.14,0.23
5851722005462688768,307.67468165787704,-3.3894867216728986,204.48997204353134,-65.83193024245492,0.38915167252750554,0.12,-2.03,1.57,,3.7526524,0.19,0.2
5306248372686967168,278.996134827086,-3.37499885101464,144.77974913817005,-57.02236004868428,0.42022623057362335,0.14,-2.35,0.37,,3.2847912,0.13,0.13
5338672665703327872,289.37424106663326,0.9298014907918833,165.7400265658399,-59.05649328940023,0.28699652990587593,-0.05,-3.29,1.16,,3.8205168,0.2,0.16
5827421836402453248,321.01351799032597,-5.109291514535493,234.11108645420757,-62.040941929021336,0.402974452511638,0.14,-1.56,1.93,,2.9939837,0.2,0.22
5863307009693867520,305.52729709751236,0.7190690390377797,198.401520398229,-62.04091808372042,0.46160426782841213,-0.02,-1.76,1.26,,3.9156244,0.15,0.08
5829345328904067712,323.78837815478494,-7.368396516657055,241.71998113254855,-62.0409939123062,1.6261210464323952,0.05,-0.36,0.5,,3.3598654,0.14,0.11
5822530143493991680,320.12174746877037,-9.225834449258535,238.29720642860133,-65.83084994363314,0.902227569553546,0.11,-0.7,0.85,,3.3966331,0.16,0.29
5863607485602029056,305.2943440695355,1.7613845189085344,197.73777527266446,-61.02082745294231,0.39866653856775996,-0.06,-2.05,1.45,,3.2067018,0.13,0.03
5254642214667961472,285.9981282382857,-3.097441385027707,155.968169398732,-61.02070673751487,0.8210164138843311,0.06,-1.17,0.34,,,0.13,0.21
5335747926066593792,293.9895919015533,0.5449867366055758,174.14730053471288,-61.02055916924693,0.519517023753834,-0.02,-1.76,0.78,,3.00408,0.17,0.23
5864885904065708288,306.58932984565104,-1.7579503719430971,201.34170570924744,-64.38849472457159,0.33241753463654317,0.07,-2.41,1.79,,3.7505307,0.2,0.02
5860207486448934528,301.86773417326646,-2.9802738557289965,190.26310827682286,-65.8305623080159,0.5018785245573056,0.09,-1.69,1.05,,3.453528,0.18,0.1
6054886602919196928,299.2975041200268,0.6117258816728984,185.08951269231088,-62.040506021153185,0.4853682222985369,-0.02,-1.8,1.01,,3.5783458,0.19,0.14
6058162666550573056,300.90798077458106,2.7675749295644354,188.8088357072598,-60.04048737798207,0.39409456610995447,-0.11,-2.17,1.3,,3.304447,0.12,0.08
5254279341475164160,287.3686332835101,-1.1552652007970765,160.36976265673286,-60.04015149107023,0.3919050912012413,0.05,-2.43,0.76,,3.263978,0.16,0.25
5254075622592120576,288.0148381579715,-1.920015944944031,160.78570609230607,-61.020077430566026,1.5780720419194496,0.02,-0.6,0.2,,3.8361719,0.2,0.07
5304381956010047104,274.82038396843217,-7.676290044694915,133.78052334888463,-57.021175800353646,0.35090229023924485,0.38,-2.81,0.24,,3.0329306,0.11,0.25
5844609986256790272,303.99558943438404,-7.178967939460778,195.950113162085,-70.02518187845088,0.23526777755736455,0.44,-3.5,2.38,,3.3635728,0.19,0.08
5829225138532186368,323.0987364469028,-8.250388758588448,241.92677606687062,-63.15260080650685,0.3747812183868513,0.23,-1.59,2.13,,2.894877,0.15,0.21
5338328552912707072,288.9942666105564,-0.3270607198342603,164.02327963667847,-60.039994778267136,0.3091365677045535,0.02,-3.06,1.05,,3.8219717,0.18,0.0
5256365321177307136,283.75998625621963,-4.643516514661582,150.36079503121329,-61.019231871795725,0.40447547177232435,0.19,-2.39,0.59,,3.0703733,0.13,0.15
5852327969451845120,310.1901000477625,-2.476625011002012,209.8364627005691,-64.3871738632329,0.37983832473947954,0.09,-2.01,1.7,,3.4555287,0.17,0.06
6054004244850294912,298.0575581401314,-1.9451398683854906,181.530151264988,-64.38715900563317,0.5166767842661812,0.06,-1.71,0.91,,3.1565218,0.18,0.07
5869575188095489536,307.5426293784804,2.500456555857256,202.1133651772521,-60.03950791205526,0.6290799643469436,-0.05,-1.26,0.97,,2.9094858,0.13,0.21
5831294419431888896,326.8511709690143,-7.5427549041704,246.45440593074454,-60.03946115748225,0.3080113312860039,0.23,-1.76,2.72,,2.8195763,0.15,0.3
5341592590608268032,295.11820153091037,2.8848890472311424,177.54890761929283,-59.05462448177006,0.5730809240871335,-0.08,-1.58,0.74,,3.196776,0.16,0.21
5825119355970385792,318.71867936479,-6.371338412016622,231.57402770686733,-64.38644075037014,0.25205218790651596,0.29,-2.6,2.98,,3.3572838,0.16,0.09
6072561836434938240,298.3401877165751,5.551568732279069,184.4425370002054,-57.019717415395924,0.25396231577546063,-0.34,-3.45,1.87,,,0.11,0.02
5240392092953875456,291.62485996975914,-3.9026462385777734,165.95646760610646,-64.38575139150419,0.3576518978848912,0.18,-2.59,1.03,,3.1576478,0.13,0.21
6053256576944721536,298.3251330792549,-1.8974943528782324,182.158495957498,-64.38570894734194,0.39860514079653836,0.07,-2.21,1.19,,3.1718216,0.19,0.3
5256175719823731584,283.4730406737831,-4.860903355872019,149.61943447753103,-61.01815349677554,0.4847185168478758,0.17,-2.0,0.48,,3.2660358,0.19,0.11
5237024877275496064,294.26299611788386,-4.413261195742081,171.33134194418753,-65.82513157116576,0.43291701653686887,0.16,-2.1,0.95,,3.6180072,0.2,0.27
5310232663552591232,275.27870838992396,-4.033538162938373,139.17642129344364,-54.92981061010177,0.19104160605879178,0.37,-5.2,0.48,,3.3813112,0.15,0.12
5834607007463063296,326.5270561001171,-5.824856721671487,243.6064831242387,-59.053512589477556,0.6317754217802565,0.09,-0.87,1.32,,,0.14,0.04
5860728723677081728,298.65556836369393,-3.2998803540638817,182.38675204377577,-65.82321317431247,0.2491093058161721,0.2,-3.52,1.93,,3.1726034,0.15,0.13
5241104512099924736,290.86188715091265,-4.250163347339093,164.02119412722962,-64.38416442068659,0.30934005461680525,0.22,-3.01,1.15,,3.3632376,0.14,0.05
5352454219299595904,283.86804142185855,2.7372966878317526,158.2629344827653,-54.92900061492493,0.33669238264126294,-0.14,-2.88,0.71,,3.5291188,0.19,0.11
5335143370816621824,296.3285696450137,1.14897770154005,179.13369534481916,-61.01691024165832,0.4442244046825596,-0.04,-2.02,1.0,,3.733657,0.16,0.02
5868820613850585984,308.6272673163507,1.3313129206958279,204.67431964084903,-61.01676540121773,1.347395684710624,-0.01,-0.58,0.46,,3.6588147,0.17,0.15
5305561285318864640,279.748536932195,-5.436761951520231,143.2099912765568,-59.053055688838555,0.23879462228452683,0.39,-4.11,0.71,,3.2755837,0.12,0.19
5254270167424203904,287.6582280260263,-0.9961612004401682,161.03126915933748,-60.037223955585375,0.3697086248072161,0.04,-2.58,0.82,,,0.19,0.28
5858521690251615232,304.0171215637867,-2.9725352701587853,195.50628946953378,-65.82197465460888,0.4281123332286825,0.1,-1.93,1.31,,3.5510278,0.17,0.13
5334828944850102912,295.4424294530888,-0.10742634644438366,176.72005323785694,-62.03678263098224,0.21982943032608496,0.01,-4.11,1.95,,3.6962354,0.18,0.22
5887439571953098112,321.7583198161282,2.8759969614637884,226.97782801126255,-54.92839141327818,0.9692892399409723,-0.03,-0.64,0.81,,3.7333312,0.16,0.03
5235685225444482560,297.3743850727013,-5.432270326269856,178.16153064102207,-67.66743056216465,0.21510961466732723,0.39,-4.11,2.14,,,0.13,0.03
6057354697299373568,297.44423239635887,-0.7995709149059509,180.63692022673618,-63.14922697348788,0.2414956833016523,0.05,-3.67,1.91,,3.437856,0.18,0.1
5335907325255180928,293.46802652196186,1.4151352113038946,173.6442574238115,-60.03675633740536,0.35354899474312385,-0.06,-2.59,1.13,,3.953071,0.19,0.07
6059729466276257408,301.80005794557627,3.7999821437296957,190.6629411526181,-59.05245734504341,0.680853827554302,-0.08,-1.25,0.77,,3.3497746,0.2,0.05
5334653710199276544,295.87502705800864,4.093448422890935E-4,177.67085052978788,-62.03605646184084,0.34155560650724714,0.0,-2.63,1.28,,3.0788934,0.17,0.3
5241848327384053120,289.97139391966977,-2.0728037314060703,164.30612685671704,-62.03578167030046,0.5657769889615486,0.06,-1.66,0.6,,2.9792182,0.16,0.18
5206038990311770368,291.6329050681471,-14.530470212294631,150.71147062093053,-73.58240665781047,0.39399809326670193,0.59,-2.28,0.94,,3.0555582,0.17,0.06
5868679635849406720,307.5547877867338,1.5117416947451634,202.4304749770231,-61.01591408396724,1.1273040411866595,-0.02,-0.7,0.54,,3.307978,0.11,0.27
5254111528521954176,287.62138105834794,-2.1296580079329526,159.86608529671327,-61.01579251180786,0.38234227441267116,0.09,-2.49,0.79,,3.1969774,0.2,0.06
6057865553548021888,298.2231757450432,1.4988997753107058,183.10935220562672,-61.01578625439579,0.39755487909502013,-0.06,-2.22,1.19,,3.4150448,0.14,0.18
5241802392756544512,290.13834137836574,-1.993966477448129,164.69964075707617,-62.034913671408574,0.21595940905268785,0.15,-4.34,1.59,,2.993585,0.15,0.14
6057571541606145152,298.0893748785422,0.44622977254443497,182.48884491315687,-62.03486263565409,0.42403539599481016,-0.02,-2.08,1.11,,2.8300161,0.16,0.26
5220066937612933120,286.72951933508654,-20.0606659265454,124.88423712181134,-73.57643203685997,2.165879300041832,0.15,-0.42,0.13,,3.6698062,0.16,0.3
6057968873278208768,299.9955766280579,1.7189559110557961,186.7940948088061,-61.01439645221569,0.38356850035381973,-0.07,-2.26,1.3,,,0.14,0.22
5350415308106275200,287.0959673967777,-0.17791962482757925,160.81275019223008,-59.05063773304667,0.516369912590842,0.01,-1.85,0.57,,,0.12,0.27
5241634648507490176,290.61926329781124,-2.9968548332476788,164.7312884033578,-63.146855399740865,0.2998283204953176,0.16,-3.12,1.17,,3.6520026,0.19,0.28
5333093262667623424,296.1897697855952,-1.0661026700621559,177.79779670400168,-63.14650041055663,0.43791835470904494,0.04,-2.05,1.01,,3.1279166,0.18,0.25
5867351490171007488,309.99939250557543,1.0477986915782467,207.5653788952482,-61.01420426800315,0.5548817532271814,-0.03,-1.38,1.16,,2.9399333,0.15,0.29
5255152594211792512,286.0143088329574,-1.9270658131656069,157.24924050072505,-60.03435761310614,0.3258495181860538,0.1,-2.95,0.85,,,0.1,0.2
5195532641309404672,296.29002233089085,-21.513035605941816,144.29924347288704,-81.74720374561856,3.0162801316100936,0.11,-0.28,0.15,,3.6517475,0.14,0.08
5858708714689604736,304.490201154536,-2.9899941216671393,196.6603443364438,-65.81573367423962,0.5035644193782334,0.09,-1.63,1.12,,3.4771001,0.1,0.18
6436029525519118336,326.4038260024075,-20.743939488047367,271.34013941675124,-67.65791679274851,0.46971382584521404,0.42,-1.1,1.77,,3.2263725,0.15,0.14
5823584025400408064,316.66016311319635,-8.941956288235364,230.93563610196577,-67.65792197233971,0.3132669892775858,0.34,-2.16,2.32,,,0.13,0.13
5871406149818804096,312.19678681671013,4.61931538006015,210.00236252632376,-57.01383632487156,0.9484162591612783,-0.06,-0.78,0.71,-7.038355270340346,3.6591694,0.19,0.09
5816255093203852160,324.5254504723534,-11.466891597008173,249.37458591729833,-64.37708747548368,0.2692635041720389,0.43,-2.11,3.02,,3.0791912,0.1,0.22
5277166775468277376,277.599759285539,-16.74030341261454,121.51397677268713,-64.37676735487209,5.087312568826981,0.06,-0.19,0.03,6.253900305217704,4.2594395,0.2,0.04
5869190908740083200,309.1231353171887,2.237571817242471,205.3189782025491,-60.03372994206674,0.5530535758409262,-0.05,-1.4,1.14,,3.6390746,0.18,0.01
5865221701792327808,306.61052548684626,-0.5071312109692931,201.02457765667845,-63.14537040526162,0.4488183132768351,0.02,-1.79,1.33,,3.3329837,0.15,0.25
5254073457928097664,287.8976169626445,-1.9751794777873914,160.51886602853094,-61.013028147477904,0.30845388591796585,0.11,-3.08,1.0,,3.205665,0.2,0.01
5317349424348364416,272.5423551860179,-7.134469708806211,131.99140132643765,-54.9246793346214,0.26744678720356935,0.46,-3.71,0.17,,,0.11,0.16
5235840492772332416,296.04570696124546,-5.767692756871365,174.57180600081506,-67.65615965998036,0.5443315402954058,0.17,-1.64,0.81,,3.0538132,0.16,0.19
5335343585021474432,295.69736765658513,2.015855956277583,178.26586097586147,-60.03339934978809,0.30850984097501116,-0.1,-2.92,1.41,,3.5597374,0.1,0.16
5865859319784208768,309.69938333799354,1.1179569042919975,206.92972077160368,-61.012131219984084,0.3849597505189281,-0.04,-2.0,1.66,,3.9212968,0.19,0.05
5336200654340147328,292.1786853285357,2.0360827135876822,171.60255951724463,-59.04896763781539,0.35441217594015373,-0.09,-2.61,1.07,,2.9621692,0.14,0.28
5861852012266741760,302.8482771056209,-1.5037536084224492,192.6661403751299,-64.37537801070833,0.4022444487945966,0.05,-2.09,1.35,,3.6202536,0.14,0.22
5242158187848105856,288.7967018858118,-1.5050715659781702,162.6117322291121,-61.011851823130215,0.19255472958096073,0.13,-4.91,1.67,,,0.2,0.14
5256331064517499392,284.15033504834355,-4.344230550237387,151.37379155567314,-61.01161464954277,0.2554022692338951,0.29,-3.79,0.96,,2.8421001,0.18,0.24
5231418123867452672,292.8006003083539,-9.567923370838367,162.3786618257615,-70.00382034433837,0.5981136823531631,0.26,-1.52,0.65,,,0.13,0.2
6467484079282274688,338.13397154937803,-34.50069025768294,305.3861173899603,-59.04834931415233,0.20058001532512934,1.05,-1.53,4.63,,,0.1,0.1
5303314433294950784,276.7196691515365,-8.587257630403283,134.73741124000531,-59.048118547585,0.7791169240550425,0.19,-1.26,0.15,,,0.13,0.29
6075550927497840768,297.4006041418503,6.490204217989453,183.00877108951428,-55.957794498004915,0.8382710523254738,-0.12,-1.05,0.55,,,0.16,0.2
5352184426633085952,284.7305780063419,2.0478048184038484,158.96829744467138,-55.95760066369897,0.24577273297326094,-0.14,-3.93,1.03,,,0.19,0.16
5867172823856532224,310.75098202138804,0.8670766753137289,209.16028913054436,-61.01094287686148,0.47789961394893926,-0.02,-1.58,1.37,,3.3166134,0.1,0.03
6067022840449831808,307.1183993186807,7.713579863117091,200.09122988286998,-54.922862226716326,0.6842469460262465,-0.16,-1.15,0.88,,3.1616905,0.2,0.25
5334848873501118848,295.5382015576522,-0.07712613631579035,176.93389624016226,-62.0309527138322,0.22712058211432296,0.01,-3.97,1.9,,3.727395,0.16,0.18
5864635528990211200,308.7756290488914,-0.8639949816382156,205.8828055417665,-63.14317697946088,0.5258417388097946,0.02,-1.48,1.19,,,0.1,0.07
5838798208296695168,302.73232883283487,-10.686540721842414,192.1665685797949,-73.55721659826587,1.279908506668528,0.12,-0.65,0.42,,3.4728942,0.2,0.24
5254112078277704448,287.5553534764968,-2.1604196858659255,159.71624167986096,-61.01061398628799,0.20506059864604656,0.18,-4.65,1.47,,,0.12,0.01
5351273786165897856,286.5383756529913,1.8334995371474845,161.65475688698825,-57.01150583770776,0.479020389325406,-0.06,-2.0,0.59,,3.471034,0.19,0.1
5241846128360797184,289.84126533625516,-2.128380580392904,164.00478658126352,-62.03039460382849,0.4541869738418093,0.08,-2.07,0.75,,2.9660165,0.19,0.19
5891032187494472192,314.5550332468802,1.727879924749772,215.90993634153133,-59.04734079988216,0.5492563940791585,-0.04,-1.3,1.28,,3.4796455,0.13,0.13
5853986307860093952,311.8703158224384,-1.6755139725016122,212.96655263342677,-63.14298233161194,0.5142119527544029,0.04,-1.45,1.3,,3.1806786,0.16,0.21
5305376567367399296,279.9473208895295,-5.245691500936055,143.74477708684321,-59.046987118210126,1.5139089752338848,0.06,-0.65,0.11,,,0.11,0.02
6061769442610701312,304.2133232551414,7.927702832865744,195.06826211041832,-54.922063534260204,1.637704119139852,-0.07,-0.5,0.34,,,0.12,0.25
5878582623496003328,316.0272223539286,0.06912400810935318,219.83199026897123,-60.030655054404384,0.5646278227495188,0.0,-1.23,1.27,,3.964777,0.15,0.18
